0.7572,3.1583
0.7692,3.1583
0.7812,3.1463
0.7932,3.1343
0.8052,3.1223
0.8172,3.1223
0.8292,3.1103
0.8412,3.1103
0.8532,3.0983
0.8652,3.0863
0.8772,3.0863
0.8892,3.0743
0.9012,3.0623
0.9132,3.0503
0.9252,3.0503
0.9372,3.0383
0.9492,3.0263
0.9612,3.0263
0.9732,3.0143
0.9852,3.0023
0.9972,3.0023
1.0092,2.9903
1.0212,2.9783
1.0332,2.9783
1.0452,2.9663
1.0572,2.9543
1.0692,2.9423
1.0812,2.9423
1.0932,2.9303
1.1052,2.9303
1.1172,2.9183
1.1292,2.9063
1.1412,2.9063
1.1532,2.9063
1.1652,2.8943
1.1772,2.8823
1.1892,2.8823
1.2012,2.8703
1.2132,2.8583
1.2252,2.8463
1.2372,2.8463
1.2492,2.8343
1.2612,2.8223
1.2732,2.8103
1.2852,2.8103
1.2972,2.7983
1.3092,2.7863
1.3212,2.7863
1.3332,2.7743
1.3452,2.7623
1.3572,2.7623
1.3692,2.7503
1.3812,2.7383
1.3932,2.7263
1.4052,2.7143
1.4172,2.7143
1.4292,2.7023
1.4412,2.6903
1.4532,2.6783
1.4652,2.6783
1.4772,2.6663
1.4892,2.6543
1.5012,2.6423
1.5132,2.6423
1.5252,2.6303
1.5372,2.6183
1.5492,2.6183
1.5612,2.6063
1.5732,2.5943
1.5852,2.5823
1.5972,2.5823
1.6092,2.5703
1.6212,2.5583
1.6332,2.5463
1.6452,2.5343
1.6572,2.5223
1.6692,2.5223
1.6812,2.5103
1.6932,2.4983
1.7052,2.4863
1.7172,2.4863
1.7292,2.4743
1.7412,2.4743
1.7532,2.4623
1.7652,2.4503
1.7772,2.4503
1.7892,2.4383
1.8012,2.4383
1.8132,2.4263
1.8252,2.4143
1.8372,2.4143
1.8492,2.4023
1.8612,2.3903
1.8732,2.3903
1.8852,2.3783
1.8972,2.3783
1.9092,2.3663
1.9212,2.3543
1.9332,2.3543
1.9452,2.3423
1.9572,2.3423
1.9692,2.3303
1.9812,2.3303
1.9932,2.3183
2.0052,2.3183
2.0172,2.3063
2.0292,2.2943
2.0412,2.2943
2.0532,2.2943
2.0652,2.2823
2.0772,2.2703
2.0892,2.2703
2.1012,2.2583
2.1132,2.2583
2.1252,2.2463
2.1372,2.2343
2.1492,2.2223
2.1612,2.2223
2.1732,2.2103
2.1852,2.2103
2.1972,2.1983
2.2092,2.1983
2.2212,2.1863
2.2332,2.1863
2.2452,2.1743
2.2572,2.1743
2.2692,2.1623
2.2812,2.1503
2.2932,2.1503
2.3052,2.1383
2.3172,2.1383
2.3292,2.1263
2.3412,2.1143
2.3532,2.1023
2.3652,2.0903
2.3772,2.0783
2.3892,2.0783
2.4012,2.0663
2.4132,2.0543
2.4252,2.0423
2.4372,2.0423
2.4492,2.0303
2.4612,2.0303
2.4732,2.0183
2.4852,2.0183
2.4972,2.0063
2.5092,1.9943
2.5212,1.9943
2.5332,1.9823
2.5452,1.9823
2.5572,1.9703
2.5692,1.9703
2.5812,1.9583
2.5932,1.9583
2.6052,1.9463
2.6172,1.9343
2.6292,1.9343
2.6412,1.9223
2.6532,1.9223
2.6652,1.9103
2.6772,1.8983
